ID,Upvotes
359,5345.452265175736
364,67.24159925821301
372,10770.632211073555
385,34.352066722144265
390,296.16071506595694
391,25.541584745645114
395,15.34450941574416
397,22.226650206711795
398,22.637082165393263
401,21.457160210386583
402,96.71458169341773
405,10.559585844642433
409,10.955126038670388
413,20.17749047956656
415,263.58797075096413
418,26.081329385268777
422,9.846135459886199
424,138.78853268645122
425,11.057684189669136
426,53.95305513104604
429,35.70796360817267
430,14.516393439184382
444,65.62495166946829
445,16.286444945077363
451,9.846135459886199
453,914.3172874606439
456,76.07268249795848
457,7.9239428634993
459,959.6720425764512
461,14.867377124206433
470,20.237926262583798
478,20.152716954352616
480,10.29116798644075
481,14.44615667293089
487,154.29371498269282
488,20.635921863064908
490,9.299373291424871
491,9.881501004482843
493,658.5994658337349
496,14.271998333395391
498,18.503919182395574
501,11.812283798353583
505,24.910240109277446
508,108.02784447426006
509,7.881516798631898
516,16.98538994071832
521,86.07683833897926
522,72.70697444105654
525,8.370790568306694
528,11.674704514555087
535,25.829400529565856
538,7.9239428634993
543,385.99368689414916
548,49.35552239280555
554,7.91075909666911
555,21.698759298621514
556,10.487759809685276
557,50.17809119359899
561,2291.069204430211
567,22.661194563579915
570,30.321170611379898
572,110.92060793413022
573,8.109264286724402
576,57.400433844738
580,70.67585709063516
581,8.141023884008261
586,563.6413263531084
588,115.70590098609215
589,18.629867255280544
591,7.881516798631898
593,35.49921624976935
594,65.96632116251011
597,14.286447527558447
601,16.91887250353793
607,161.58115871178754
609,47.338842656095345
610,215.5785662444663
613,16.91887250353793
616,14.418036106470536
618,27.080492625287665
619,30.49462337007392
620,41.66684601640699
626,9.299373291424871
631,23.395465881729592
633,23.31064650206604
634,104.71756939707133
641,10.865680526354978
643,18.527589071815694
644,9.927230702853702
645,489.11275089886163
646,962.9119005464405
647,21.40155590540561
648,700.9199861385425
652,8.535341960624988
654,14.286447527558447
656,212.19839369305276
657,7.936987784715581
658,62.05220910708802
667,10.865680526354978
669,7.881516798631898
670,23.31064650206604
671,26.44539625525823
674,74.58126604691545
677,1266.7667595883559
683,18.841645536787144
690,11.361987902014612
691,56.22111561689092
693,14.393289103361907
694,7.881516798631898
705,227.79474945351063
708,102.72262287175697
712,21.4326890426217
713,20.9640408074564
715,21.11654791787345
718,224.757050173888
725,46.25112905398605
728,1197.1355267738604
729,189.4823537938258
730,60.209060039253906
732,107.68914219611476
734,33.62053769034081
736,191.87995549133223
741,415.66694707446396
742,21.022618257308917
750,36.05054804382095
753,81.96178114169012
756,28.732739215929353
757,359.97555065583686
760,37.658038721172346
762,24.060605745180602
763,133.0153569943998
765,41.305423850330385
767,145.31943669573195
778,9.846135459886199
779,10.29116798644075
782,22.47734133407232
786,7391.058368398896
788,34.80618675436878
790,33.77351366738093
793,32.47875846688759
794,9.279866249500047
795,18.816591563976264
804,18.772122044328654
810,24.904764177618624
811,18.866945103000052
812,52.065168713758005
815,1022.3253341522658
816,43.03836697717792
818,14.243876124139739
821,15.268167479589307
823,46.80370410686432
827,138.3599811806445
831,524.3784485612364
833,18.45356564337178
837,10.865680526354978
839,52.59478965260228
840,37.90230470592468
842,254.85010238810796
843,20.57709051297844
844,57.759308365661006
847,114.630863110248
848,41.82411430881309
850,521.581581302036
855,56.550860954102205
856,14.296912439933608
857,152.04962566070844
858,6890.856325484487
863,16.1466240472899
865,11.057684189669136
866,20.08656843828787
869,32.551690366073345
873,116.50031416190238
877,18.144714166401638
880,1337.8926870302382
881,441.68106346024547
883,11.549230272387694
884,61.394552696403345
892,25.94391230115373
894,96.64850044195393
898,570.4411585506965
903,263.260774520461
905,37.948148523850236
906,87.38922983278401
912,15.532497536555994
915,11.012457294622699
917,7807.990678438341
923,7.9239428634993
928,242.17303853510748
938,70.45635758517618
939,144.59210001027293
941,112.28695694523306
944,176.7429959830259
945,24.574984110159356
946,9.790872357886494
948,17.357774476332814
952,7.881516798631898
954,48.850349366639044
963,17.094256389393564
968,52.696218031223104
969,21.002397045220267
974,39.92545402257563
976,218.25347864426362
979,172.31478926582417
981,34.442512941854716
982,73.72887702280445
984,102.56161444520343
993,330.82480871272685
997,12.949339453079865
1004,27.242023110218952
1006,9.299373291424871
1011,9.299373291424871
1012,59.74351137903164
1013,454.8848319206633
1016,68.74937931646501
1019,7.9239428634993
1020,25.339311704947388
1026,18.629867255280544
1031,10.58648527277093
1042,18.668871338641036
1049,59.850822853665434
1055,57.711644017405455
1057,318.51682686807607
1060,51.329240973483984
1061,9.846135459886199
1062,345.11675398724185
1063,43.49760833744077
1064,370.5725328792047
1069,91.97746642592482
1071,124.67560184241944
1076,8.303150339478732
1078,13.31556767127974
1081,25.575303417939267
1084,143.69416024732362
1090,31.53836954705967
1093,103.02689512415168
1103,46.0672959920525
1108,29.274585104988727
1109,13.382805951083622
1110,60.61658439711132
1115,9.299373291424871
1120,7.936987784715581
1122,84.83891823258348
1126,25.137742199354594
1128,22.90096145255595
1132,76.32892996362331
1135,113.59100304737872
1140,7.881516798631898
1150,35.41699727573143
1156,11.057684189669136
1158,23.738792779941583
1182,7.91075909666911
1186,35.69879892542947
1196,598.7750882092624
1206,472.73627970639325
1209,50.553399674652454
1213,19.480701355007376
1214,637.700086374675
1216,680.730281337973
1217,3191.0546266090364
1218,23.45042001059809
1221,14.516393439184382
1223,8.270160191899016
1224,17.57537210965406
1230,69.35226044374416
1236,1315.9626780622027
1238,34.63753580335265
1241,1260.5847893497364
1243,16.44540537198126
1247,11.196719658817889
1248,53.48553537154366
1251,37.376804166909324
1253,21.271193230914395
1254,19.07384467653967
1256,29.708420955395365
1257,12.74554558527595
1266,12.949339453079865
1271,8.370790568306694
1273,336.816079067206
1280,361.30569970436875
1282,40.615961312684036
1298,38.8622660618203
1299,45.614227283279234
1300,39.7253761158383
1305,60.94573935235211
1312,31.338569374089026
1317,46.26949688777459
1322,20.185872014450542
1324,14.30795993317289
1325,19.049606494088163
1326,26.974405624173652
1329,53.92211375000313
1330,22.285623426436352
1333,14.286447527558447
1335,149.01578706156886
1341,30.885562284990247
1346,12.899230852522457
1356,103.84173791000278
1357,9.350358611454231
1358,47.34068431454054
1359,21.11654791787345
1361,10.693206960558133
1362,453.8582001111281
1371,110.59828030729388
1373,233.91180507330418
1374,17.383144415685127
1380,12.919778427841337
1385,182.77691629708804
1387,13.130061081069778
1388,92.69714713938757
1389,7.881516798631898
1392,18.816591563976264
1395,165.157001091003
1396,10.949792735289423
1397,54.0271844159376
1398,14.260659777359615
1399,161.84080089287352
1400,22.725046128692448
1401,10.847609722314665
1403,25.293882392104845
1404,14.934745366610708
1412,1151.0423361704247
1415,75.25778877254714
1420,2520.783015227295
1422,165.34071476488754
1423,23.018536655874815
1424,16.998118544917155
1425,18.71041677838258
1436,20.98959047005454
1437,77.40577119729248
1441,179.449028752693
1442,15.892712506982688
1448,14.544514005644736
1454,29.529632218137436
1455,19.874515798696248
1456,4342.958166424733
1458,117.67515727245147
1461,12.919778427841337
1463,25.212241765676566
1464,24.688603504457294
1469,59.9202582985791
1483,36.799381785096735
1485,40.02006663129421
1487,49.72840228815335
1489,8.58448035691288
1492,40.3358249991336
1496,91.35744746145708
1500,12.899230852522457
1501,382.025315367442
1503,17.88224608380835
1506,21.95621211670532
1507,14.081048837438724
1509,147.8653165365628
1510,19.667737242482342
1512,39.7253761158383
1515,44.291238226472444
1518,107.8700324777472
1520,18.841645536787144
1521,8.175756183627584
1527,7.881516798631898
1530,358.76778002028885
1532,27.43076561775325
1534,183.0963591693008
1535,22.253633349483803
1538,13.252236346587184
1541,25.50458318411398
1547,177.1340325107802
1559,14.516393439184382
1562,30.564469955427473
1563,14.243876124139739
1565,199.08079487687223
1566,135.52060606284715
1569,34.511619474230265
1572,9.279866249500047
1573,17.940042510123277
1575,78.68364379245754
1576,14.516393439184382
1579,30.222006348035205
1580,13.004973251207641
1581,22.90096145255595
1582,7.881516798631898
1589,73.02738727327096
1590,13.655004121452178
1600,210.03700997719588
1601,3343.4765675791477
1606,1370.328647699744
1610,126.87843256806391
1611,122.26042036360583
1621,238766.64555555553
1622,19.832193743504828
1623,8.337997282637032
1646,43.05586130269634
1647,14.305630778641607
1649,18.884544029753513
1652,9.299373291424871
1655,7.881516798631898
1666,56.67138783544695
1667,24.599931402097223
1668,1263.1956190860926
1671,377.3082147301213
1672,24.921778978726874
1673,17.15216480505355
1677,20.237926262583798
1679,271.0928246689967
1680,25.065566438688666
1686,24.269007022055973
1701,20.280836133170283
1710,33.592843555297755
1716,143.1298172899651
1717,14.296912439933608
1722,43.25061707091357
1723,312.41388666456515
1727,9.299373291424871
1731,48.77161527960282
1735,9.299373291424871
1736,24.89390818807412
1740,9.810670287019098
1744,36.3238513474221
1747,183.7242414825709
1748,56.78773202207026
1756,12.899230852522457
1757,26.75904233579068
1760,31.763238252334904
1761,9.846135459886199
1766,39.7253761158383
1770,240.4256394460149
1773,127.53960888762599
1774,247.15692259237693
1777,163.43968350264458
1781,21.144108366821907
1782,8.270160191899016
1791,283.9180750568428
1801,7.936987784715581
1804,282.03725659453414
1805,102.09432673255554
1807,25.946244536585535
1815,20.261441654795103
1820,34.64829363507653
1825,7.936987784715581
1827,8.56927089249471
1831,22.90096145255595
1832,9.846135459886199
1834,14.777750013723338
1835,40.203588279908914
1836,49.59460854227477
1841,15.781192910943513
1849,16.190067468937112
1851,16.70255014171304
1859,10.929533594492636
1861,653.0447840330507
1866,87.56381266316843
1869,352.0081599627029
1873,7.881516798631898
1875,41.304457350774435
1877,146.44698741531045
1879,14.286447527558447
1885,58.55957674619878
1886,77.39485579440384
1889,23.26536540912069
1892,398.37168512792033
1900,9.846135459886199
1901,19.192625817241147
1903,863.7424281745111
1904,11.792214037778995
1905,350.87136445140965
1907,27.625511768710762
1912,17.84617601873137
1916,25.184517659330886
1922,95.63980728941391
1925,12.484089212222635
1926,7.881516798631898
1927,9.299373291424871
1929,44.08704659218694
1932,147.62937259033333
1933,37.48069933580893
1935,15.510448086528294
1938,323.56405956637514
1939,68.32094689829563
1940,344.37428254172596
1943,313.7824380502509
1944,34.63753580335265
1954,20.01542682811207
1957,84.80746058013358
1960,20.428679236403106
1964,10.32982212391951
1965,25.184517659330886
1968,19.840127704520185
1973,74.77134479757282
1975,20.152716954352616
1978,20.292756371807872
1981,46.42364055405474
1982,25.184517659330886
1983,15.510448086528294
1985,356.38120896853155
1986,99.64347899650046
1988,35.01321878023189
1992,49.03907573422411
1994,9.299373291424871
1996,1435.011810107652
1998,84.35664980267417
2001,253.684875357724
2004,11.489799725405273
2008,797.8327833339749
2010,641.000186948526
2012,23.687203350349538
2014,37.13979559894983
2017,55.26839477825622
2019,84.71732494725757
2021,98.87627280628392
2022,438.7391849132414
2029,44.5958402914363
2032,24.688603504457294
2034,510.808774626237
2037,22.90631879004486
2038,45.94328232971997
2040,18.527589071815694
2044,22.515111580960905
2049,36.28211500608237
2057,79.43357573787594
2058,626.3624050486982
2066,34.52711638330022
2067,48.18858788522868
2068,171.99202519736141
2070,14.296912439933608
2074,14.70982235071075
2075,8.07382885594226
2089,43.089653800280686
2103,19.904355773029103
2110,97.40759127214717
2112,44.32496269748331
2113,176.4949555089347
2116,243.21632491901988
2117,144.1599553003627
2121,957.9276558908648
2127,507.0161085220118
2130,273.5297022097748
2134,55.94008251217599
2138,64.70328666521708
2139,20.166600844187286
2152,20.0976063975316
2157,36.29274791646174
2160,42.874755165086356
2163,78.43013168189074
2164,110.61861069562934
2166,12.663027889956906
2167,368.7177038618649
2173,459.44452291072133
2176,7.881516798631898
2180,14.260659777359615
2181,14.605930469693085
2182,424.1204186498039
2183,30.320964997509535
2190,18.834190490729725
2193,26.079828463079906
2194,106.54517805506747
2195,7.881516798631898
2196,7.9239428634993
2199,18.816591563976264
2200,283.41618924796734
2204,11.196719658817889
2206,12.130953741779836
2210,25.184517659330886
2213,2944.439910051603
2218,27.673402429325762
2220,19.581615462503244
2221,51.104464241888124
2223,14.325264830279817
2225,14.549637179491123
2226,22.253633349483803
2230,25.772607890013973
2234,19.796388850318316
2237,4216.392224364144
2238,39.61158464103246
2247,63.715235480064486
2249,70.84911643363289
2253,2655.01966613922
2256,23.83239799184517
2257,31.56207149657148
2260,23.957505192327044
2261,7.881516798631898
2263,9.846135459886199
2265,18.752478416035295
2268,109.87074156986702
2274,1802.5710694739266
2275,147.96545767819455
2277,24.662847875726037
2283,8.58448035691288
2284,1426.1386028672603
2285,18.16976813921252
2287,496.68897145501444
2290,17.979294341922227
2291,746.541736604687
2294,1704.0015345975114
2299,233.39745408389464
2304,14.243876124139739
2307,68.36502183518508
2309,807.9350353193704
2311,186.7020810267286
2319,85.97918393607534
2320,3240.6030941303125
2321,7.881516798631898
2324,52.784750505773836
2328,10.865680526354978
2329,99.23411832896379
2330,36.513761495801724
2331,560.2271046118992
2335,399.7819545412811
2341,138.67207322619296
2342,223.57385148300455
2343,106.57461456510848
2344,64.88165599628013
2348,37.45109294765303
2349,54.76120209215123
2352,9.299373291424871
2356,33.48912709786682
2357,236.10043039285884
2358,35.2137594732951
2359,49.05568390491065
2361,9.299373291424871
2362,36.817641706916646
2363,7.881516798631898
2364,25.46880196178388
2372,1278.4367730418987
2376,73.88201551091012
2379,26.458837323248577
2386,10.577843757922773
2390,349.0733211420801
2400,110.73752525850195
2404,74.34456855965098
2405,758.2647057589611
2408,40.71687980414046
2413,256.23900730406774
2423,13.048531759988062
2425,19.796388850318316
2426,38.56882333341655
2427,9.299373291424871
2431,10.700739765518732
2436,27.840979901784618
2438,90.11025846407335
2439,35.11774564910694
2443,117.39628910948113
2446,24.957809866714342
2449,1057.9589043714755
2452,43.03836697717792
2456,7.936987784715581
2460,106.82480607031754
2467,62.82369504091695
2469,7.881516798631898
2470,488.10854822855674
2474,8.303150339478732
2476,16.91887250353793
2481,9.299373291424871
2487,17.366927439922456
2488,13.710165334745703
2490,9.299373291424871
2491,9.737389480138676
2492,34.74577647058737
2493,11.674704514555087
2496,87.99618540419424
2499,144.54596124925922
2500,10.929531992396225
2505,43.12273776328601
2511,44.30439589972363
2513,70.43748719074708
2514,79.50427992806065
2525,221.41738053024451
2532,194.34319697685456
2536,10.559585844642433
2539,25.230127094025615
2540,390.55624519636604
2552,28.58361590673629
2556,10.865680526354978
2557,9672.736960773764
2561,97.70867433290518
2565,51.52438492343372
2567,744.2828764324645
2569,16.857393517859418
2572,147.698661026364
2575,19.640153046899048
2585,23.439599360069202
2591,79.05799663642347
2595,22.716966247428225
2596,66.65638053528407
2602,379.35471698832043
2603,37.33629808602193
2604,171.62812183501566
2605,61.726894645213044
2606,10.58648527277093
2607,20.080989650773382
2608,12.876085644086658
2609,8.56927089249471
2613,154.27381573945064
2614,22.337666369191812
2616,40.69588954410915
2619,144.02584482298985
2629,159.03161060793042
2633,15.47620424635403
2636,66.74381119057153
2637,77.79930307589666
2638,14.260659777359615
2640,1155.329076422523
2643,18.953846801810936
2644,7.881516798631898
2645,70.06561713759726
2650,156.59852575199238
2651,9.846135459886199
2652,33.969969072517856
2662,7.91075909666911
2663,13.07038439842221
2664,42.85964752805877
2666,560.4311879644017
2675,34.983154125031255
2676,1080.468875495353
2680,9.279866249500047
2685,70.47690203814822
2687,9.846135459886199
2689,107.45626124574545
2691,12.899230852522457
2692,24.688603504457294
2693,11.057684189669136
2695,34.952228712395936
2696,32.87376459952629
2700,7.881516798631898
2708,145.71180736178832
2710,9.846135459886199
2715,13.191169398842968
2716,23.439599360069202
2722,35.325689726918405
2729,29.09347636924517
2730,17.434833642165554
2734,13.444842590689161
2735,149.4065660366187
2737,14.339329100370566
2741,81.01167560677214
2743,608.3615018810527
2747,50.02889283179863
2751,11.113296641142238
2762,343.2584383882765
2763,172.32862967280968
2765,15.812632249384205
2769,14.260659777359615
2770,20.237926262583798
2771,8.370790568306694
2775,55.08575905246723
2785,24.349742306873896
2787,14.243876124139739
2788,65.62685754355472
2790,218.15314643341372
2792,22.536707747878122
2794,63.10452289362918
2802,24.451543822435475
2805,101.09673990308494
2811,145.30413426463193
2812,59.4758438266217
2813,18.607743763652287
2819,35.108520450670746
2826,19.140277002324012
2827,25.652483911010016
2829,348.4815917184422
2830,58.03529421305144
2834,456.62523309576744
2835,18.144714166401638
2839,9.846135459886199
2840,806.4927706851836
2841,20.261441654795103
2845,7510.287491490089
2848,24.269007022055973
2849,21.143463838203772
2851,86.5752417198785
2856,22.85706533440309
2867,38.79766963022645
2870,15.510448086528294
2873,19.1094481448072
2879,388.79123285248005
2881,32.96420573762396
2884,104.05355551683074
2885,7.881516798631898
2892,12.919778427841337
2897,364.2876598259169
2906,26.889522004271406
2908,26.5366869871816
2909,25.10438382156222
2914,54.736873459579655
2917,52.06604844041923
2922,63.25260739648523
2923,18.527589071815694
2925,19.10810797896349
2927,8.56927089249471
2928,100.44478768668658
2939,23.78403322017544
2940,8.370790568306694
2943,232.8476493059842
2944,16642.079931909422
2952,93.62785580769462
2955,23.372383950764494
2956,29.60511192870599
2964,196.82947847432968
2965,55.05351592574868
2971,44.36840152782202
2975,489.2536831711451
2976,9.299373291424871
2977,285.22286649366174
2978,21.794810666834024
2982,440.7119835042126
2985,222.34792483891488
2987,114.29259516700219
2988,10.955126038670388
2989,14.516393439184382
2991,2268.3715262054347
2992,764.0128419492573
2994,257.7128825699327
2995,28.368906308920753
2997,11.176408843834656
2999,399.82985697412073
3003,18.816591563976264
3004,108.92945623401742
3005,16.500544485601193
3006,331.5434808171382
3012,233.9522368022769
3017,20.08656843828787
3018,69.85919338230985
3021,52.29612798479856
3032,68.96310720859124
3035,22.31897822791482
3041,34.832501012162695
3043,26.946760149960443
3044,26.14640106763114
3045,37.06529262699386
3046,16.5822339199981
3049,60.442982046742216
3051,48.80023229120465
3052,12.858711480097123
3057,65.45500310152546
3058,989.7414634096071
3062,197.76021186656962
3063,14.325264830279817
3068,7.936987784715581
3073,51.05902673831596
3075,839.557986870651
3077,14.339329100370566
3079,17.858814615023686
3080,35.764861353100045
3084,11.07713016401085
3087,22.148749509097083
3098,14.260659777359615
3100,66.96743987035107
3106,74.06206116696654
3113,7.881516798631898
3114,9.846135459886199
3115,80.537482644659
3116,42.292218753030426
3119,73.3654527254222
3122,16.35885660192272
3129,262.9707619289898
3135,18.527589071815694
3143,48.052573357921446
3146,26.205835432677212
3148,32.16961432595491
3150,34.67791392145209
3157,175.51849149423518
3164,76.66210840137605
3167,9.279866249500047
3173,95.10205694154467
3176,18.409487649608945
3182,70.25903598931907
3191,455.69667644186995
3196,718.5575974026151
3205,520.3466755745943
3208,119.99294128015526
3213,7.936987784715581
3217,72.40886898936836
3219,368.1871021277302
3222,1272.5596350100275
3225,107.2156487382885
3226,27.84623482696238
3229,214.13228085266715
3231,30.675179125075058
3232,118.99322109517205
3237,209.61345518501196
3239,121.84954207811417
3241,48.83743008323783
3243,296.52714252761695
3247,56.974617487592646
3251,59.64935646514372
3253,8.503124008109099
3255,98.39482774509342
3260,20.237926262583798
3261,20.57709051297844
3263,7.881516798631898
3267,79.46683316958797
3269,72.86116562753362
3271,82.38307857912791
3272,45.72053468121932
3289,24.957809866714342
3291,41.13765207560373
3295,7.881516798631898
3298,24.47149706621151
3322,34.86286666791394
3326,35.273846106109865
3327,248.18768473312127
3334,23.72857533279992
3335,40.030071670502366
3336,124.54928428474372
3340,13.555821837569091
3344,45.21248318898452
3346,18.834190490729725
3349,11.198000779096269
3353,20.286741221008015
3354,23.439599360069202
3359,113.39103612056273
3361,24.8466775407062
3364,57.55596102026404
3369,29.099192185966167
3371,10.693206960558133
3372,30.863864361383104
3381,7.9239428634993
3382,1756.2115975645468
3387,24.877689922358172
3390,20.0976063975316
3397,29.015305027413504
3399,189.92327156659806
3401,204.8141585236488
3403,138.7489506038062
3405,278.0163336447879
3411,202.07208890255018
3413,26.944284594433967
3415,354.42972349424963
3417,47.736135294077805
3419,99.28520794888958
3422,10.883252335434856
3425,140.2757653029778
3430,25.502028639399743
3432,8.749105731554991
3438,90.06067536916052
3442,30.72813508773197
3444,14.516393439184382
3449,7.881516798631898
3456,15.929569915147137
3457,56.96459091865889
3462,101.93308763495956
3464,534.1122532687848
3470,23.50535900104532
3477,20.93557781051134
3478,63.924346271895324
3480,77.14215379666426
3482,9.350358611454231
3488,69.35958999220503
3493,83.8981166827758
3494,60.4720310433159
3504,90.7838425731482
3509,18.629867255280544
3510,256.17550691785897
3514,14.286447527558447
3517,13.07038439842221
3521,17.55269558184543
3522,11.371816580805614
3527,2883.9925640035494
3529,220.6620447140756
3530,14.85268996611988
3533,23.957505192327044
3543,10.274744317182389
3544,83.54099567721663
3551,20.428679236403106
3552,62.47492667828586
3553,23.13652710459521
3556,38.44076134308688
3558,21.11654791787345
3560,184.91814630006667
3570,22.052070596086978
3572,896.3582034627876
3576,897.4338658962323
3579,8.418484733324172
3583,14.36744966683092
3585,226.01018023798886
3588,2470.0506029479716
3591,34.91506550560925
3593,99.70444158955091
3601,133.64692128739225
3602,203.6490427050499
3604,74.02962392919402
3605,82.57782260613848
3606,135.62318735187438
3608,144.3878286538202
3612,51.262374366726796
3616,40.82960492500348
3618,24.340420601277234
3624,1065.5392563909402
3625,9.846135459886199
3626,19.10810797896349
3627,24.451543822435475
3628,1065.6464340871505
3631,2072.204134068125
3632,39.82173426643175
3634,64.80416152791287
3635,12.876085644086658
3638,77.36385895974647
3640,2935.908320956739
3643,99.64071213341694
3644,18.86011413584907
3651,25.07750666022828
3653,5047.459350720602
3656,212.48496388729976
3657,16.068007067345796
3658,22.31897822791482
3659,46.55881789506673
3660,14.011194794676896
3668,20.13151085676134
3669,192.2449629462252
3670,150.54145835682283
3672,778.7154788238811
3673,31.262390169023863
3674,33.36619725549677
3678,13.07038439842221
3679,22.253633349483803
3690,35.4077996251225
3692,47.282116928978375
3694,10.865680526354978
3695,28.142469041343986
3699,95.93193891898275
3702,49.181018602039806
3707,99.55237946165731
3708,9.846135459886199
3711,77.68222172602053
3712,140.05860059161395
3714,30.29053390854058
3721,154.98101021378673
3722,160.9638693428249
3724,12.663110173317977
3726,46.26949688777459
3727,79.07666107895118
3729,7.881516798631898
3730,65.59350152345024
3732,60.497548070989446
3741,12.858711480097123
3742,59.36865623444183
3743,395.78073924467026
3745,9.299373291424871
3746,14.296912439933608
3750,9.299373291424871
3752,33.77351366738093
3753,153.40184189786652
3755,14.260659777359615
3757,62.47479186193021
3759,1333.8025067561096
3764,104.0605906009699
3765,24.340420601277234
3767,24.17245578574585
3770,418.48856558021726
3775,58.01264343989358
3778,54.32371818884457
3779,32.891456452335404
3780,29.60511192870599
3781,168.66480749931662
3786,14.516393439184382
3788,55.489607189446275
3790,26.28132987876128
3792,663.9865743833775
3793,79.01801900525776
3798,7.881516798631898
3799,41.490005444807835
3801,29.700260938893187
3812,79.94730043716618
3816,83.76808631159321
3822,8.56927089249471
3823,18.049124910352045
3824,23.92569135049376
3825,102.84763551999953
3829,20.261441654795103
3830,550.2321320987655
3831,11.198000779096269
3838,24.662847875726037
3847,463.99038933296146
3851,25.770075833634717
3857,20.728769889569676
3861,15.576551206366945
3863,39.52195958922113
3867,198.0341040428809
3870,54.428255264019484
3874,136.16555979351656
3876,24.27125332710895
3877,13.123484479055088
3878,9.299373291424871
3879,7.881516798631898
3881,24.688603504457294
3885,95.40849427819202
3886,17.881408513004512
3889,66.87931347004705
3891,20.330436101450786
3893,68.94785567489379
3896,190.703441148539
3897,10.523549444996092
3898,70.58362349447944
3900,7.936987784715581
3902,80.66837360125989
3903,10.929531992396225
3907,7.881516798631898
3910,21.593849967810005
3911,7.936987784715581
3913,366.0917271911187
3915,18.449205807948854
3917,64.62662147910581
3918,1750.292852301194
3919,8.56927089249471
3923,14.516393439184382
3924,789.5461879469835
3928,12.167049080079849
3940,14.549637179491123
3945,50.91546547089214
3946,34.24160859943761
3949,52.72004775267889
3951,23.032857047459334
3961,894.5383081426929
3966,44.00828722219682
3969,27.18991379356555
3975,272.2883675699511
3976,14.296912439933608
3978,71.00598035067001
3980,12.094902408011002
3985,22.47734133407232
3989,9120.620164661474
3992,24.489212246471144
3994,15.329571021720895
3998,407.9604460661605
4000,20.166600844187286
4003,7.881516798631898
4004,53.791675934559166
4008,303.12104089556635
4009,38.81065936914956
4014,18.743887537190396
4015,40.0560977202959
4027,7.9239428634993
4028,308.9576311981517
4032,182.86675538615856
4035,12.919778427841337
4036,14.296912439933608
4043,432.1626295718433
4044,18.056913486327456
4046,65.43309271767825
4049,13.100439729129508
4053,28.436754470760377
4054,34.86569045074141
4060,254.50748840570668
4062,192.59637538311546
4063,7404.590919403061
4067,9.846135459886199
4072,25.9598826112962
4073,20.0976063975316
4074,70.27117858740135
4076,112.2109942339097
4079,17.434833642165554
4080,18.71041677838258
4082,14.820472636189406
4083,1012.0443764076405
4084,7.881516798631898
4085,525.5555371986743
4088,29.177474589226083
4091,30.572967554626725
4093,42.810996569192255
4096,21.5988406583788
4101,12.387417228775286
4102,222.4009545154743
4106,18.29367955214563
4107,82.8269389990276
4110,498.03757775465766
4112,298.57337985306964
4114,9.846135459886199
4116,13.321739003339406
4121,12.858711480097123
4123,11.057684189669136
4128,64.28471668831311
4131,7.9239428634993
4133,138.45708171725457
4135,24.662847875726037
4142,11.196719658817889
4151,18.478619616182662
4152,15.47620424635403
4158,98.11971112511249
4159,974.7124557456491
4163,50.98477379293526
4164,63.62708027058748
4165,14.296912439933608
4166,9.299373291424871
4167,16.5822339199981
4169,492.32748478756247
4171,71.49375170605887
4175,14.339329100370566
4176,354.5903373395853
4177,16.300703403142567
4178,18.841645536787144
4179,57.464975890642165
4180,319.7911404648913
4183,18.735470751193454
4185,14.142176067102243
4186,19.15887481419759
4189,7.936987784715581
4191,54.908739825044165
4192,952.2554192838793
4194,35.91887627570044
4202,39.94943109113969
